price,type,os,Ghz,Cpu,Ssd,graphics,ts_info,resolution,memory/ram,Brand,Links,graphics_quality
1999.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3070,0,1920x1080,32,MSI,https://www.newegg.com/titanium-blue-msi-ge-series-raider-ge76-12ugs-201-gaming/p/N82E16834156541?Item=N82E16834156541,High
913.99,Versatile,Windows 11,2.0,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/quiet-blue-asus-vivobook-pro-k6500zh-db51-content-creation-home-personal/p/1TS-001A-07WW2?Item=1TS-001A-07WW2,Medium
720.0,Everyday Value,Windows 10,2.4,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-17-everyday-value/p/1TS-000D-0T0X4?Item=9SIAE4NJY30339,Medium
1549.99,Versatile,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,2880x1620,16,ASUS,https://www.newegg.com/0-black-asus-vivobook-pro-k6501zm-eb74-content-creation-home-personal/p/N82E16834236260?Item=9SIAA0SJTN0042,High
1822.77,Content Creation,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3080,0,3840x2160,16,MSI,https://www.newegg.com/black-msi-creator-15-a11uh-492-creating-designing/p/N82E16834156058?Item=9SIA7ABJZN2427,High
869.99,Home / Personal,Windows 11,2.0,Ryzen 7,512,AMD Radeon Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0V788?Item=9SIAE4NJND5768,Medium
699.99,Work / Business,Windows 11,2.0,Ryzen 5,1000,AMD Radeon Graphics,0,1920x1080,16,MSI,https://www.newegg.com/classic-black-msi-modern-15-b7m-224us-work-business/p/N82E16834156500?Item=N82E16834156500,Medium
699.99,Work / Business,Windows 11,1.3,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/beige-rose-msi-modern-14-c13m-606us-work-business/p/N82E16834156486?Item=N82E16834156486,Medium
1850.99,Gaming,Windows 11,2.5,Intel Core i9,1000,NVIDIA GeForce RTX 3070,0,2560x1440,16,MSI,https://www.newegg.com/black-msi-gl-series-pulse-gl66-12ugok-825-gaming/p/N82E16834156323?Item=N82E16834156323,High
634.49,Work / Business,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,16,HP,https://www.newegg.com/p/1TS-000D-1D4B2?Item=9SIAJZDJX79380,Medium
861.0,Home / Personal,Windows 11,2.5,Intel Core i5,512,Intel Iris Graphics,0,1920x1200,8,ASUS,https://www.newegg.com/midnight-black-asus-vivobook-s-16x-s5602za-db51-home-personal/p/N82E16834236317?Item=9SIBM7NJW75099,Medium
999.0,Work / Business,Windows 11,2.9,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/classic-black-msi-modern-15-b11m-022us-work-business/p/N82E16834156461?Item=N82E16834156461,Medium
939.99,Home / Personal,Windows 11,3.3,Ryzen 9,1000,AMD Radeon 680M,0,1920x1080,16,ASUS,https://www.newegg.com/black-asus-vivobook-mainstream/p/1TS-001A-09GH7?Item=9SIAA0SJVS3773,Medium
899.99,Home / Personal,Windows 11,3.3,Ryzen 9,1000,AMD Radeon 680M,0,1920x1080,16,ASUS,https://www.newegg.com/black-asus-vivobook-mainstream/p/1TS-001A-09GH7?Item=9SIAA0SJVS3773,Medium
1249.0,Home / Personal,Windows 10,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,MSI,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VG2?Item=9SIAE4NGC81112,Medium
417.19,Home / Personal,Windows 10,3.0,Intel Core i3,256,Intel UHD Graphics,0,1920x1080,8,HP,https://www.newegg.com/silver-hp-15/p/1TS-000D-0MDE3?Item=9SIAKKBFSB4363,Low
2799.99,Gaming,Windows 11,2.5,Intel Core i7,1000,NVIDIA GeForce RTX 4070,0,2560x1440,16,Razer,https://www.newegg.com/black-razer-blade-15-rz09-0485zed3-r3u1-gaming/p/N82E16834326099?Item=N82E16834326099,High
799.99,Home / Personal,Windows 11,2.8,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,32,HP,https://www.newegg.com/black-hp-250-g8-mainstream/p/1TS-000D-1BUW5?Item=9SIAA0SJVY0018,Medium
549.99,Home / Personal,Windows 11,3.3,Ryzen 5,512,AMD Radeon Graphics,0,1920x1080,16,ASUS,https://www.newegg.com/quiet-blue-asus-m1502qa-nb54-home-personal/p/N82E16834236468,Medium
722.81,Versatile,Windows 11,1.7,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,16,MSI,https://www.newegg.com/bluestone-msi-prestige-14-a12sc-010-content-creation/p/N82E16834156163,Medium
1249.0,Gaming,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,MSI,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF8?Item=9SIAE4NGC81108,Medium
1543.99,Work / Business,Windows 11,2.4,Intel Core i7,1000,Intel Iris Graphics,0,2560x1600,32,MSI,https://www.newegg.com/urban-silver-msi-prestige-16evo-a13m-259us-work-business/p/N82E16834156436?Item=N82E16834156436,Medium
1554.99,Work / Business,Windows 11,2.4,Intel Core i7,1000,Intel Iris Graphics,0,2560x1600,32,MSI,https://www.newegg.com/urban-silver-msi-prestige-16evo-a13m-259us-work-business/p/N82E16834156436?Item=N82E16834156436,Medium
1169.99,Home / Personal,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,16,MSI,https://www.newegg.com/white-msi-sword15001-mainstream/p/1TS-0016-02VF5?Item=9SIAE4NGC81105,Medium
1029.99,Everyday Value,Windows 10,1.3,Intel Core i7,1000,Intel Iris Graphics,0,1600x900,16,ASUS,https://www.newegg.com/silver-asus-vivobook-x712ja/p/1TS-001A-04GE9?Item=9SIAA0SJTB4009,Medium
1089.99,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce GTX 1650,0,1920x1080,32,Acer,https://www.newegg.com/black-acer-nitro-5-gaming/p/2WC-000K-025V5?Item=9SIAA0SJTY9597,Medium
1689.0,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3070,0,2560x1600,32,Lenovo,https://www.newegg.com/dark-gray-lenovo-legion-5-pro-gaming/p/2WC-000J-02AX4?Item=9SIAMRPJUB2886,High
1979.0,Work / Business,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,MSI,https://www.newegg.com/p/1TS-0016-04N10?Item=9SIB6HNJCW3028,Medium
1970.22,Gaming,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4070,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156447?Item=9SIAFVFJMM1794,High
1016.4,Work / Business,Windows 11,1.3,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,8,Lenovo,https://www.newegg.com/mineral-metallic-lenovo-thinkpad-e15-gen-4-21e6007fus-work-business/p/N82E16834646844?Item=9SIB74ZK072626,Medium
1849.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 4050,0,1920x1080,32,MSI,https://www.newegg.com/p/1TS-0016-04YX0?Item=9SIB6HNJSA5422,Medium
869.99,Work / Business,Windows 11,2.1,Intel Core i7,1000,Intel Iris Graphics,1,1920x1080,64,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU26?Item=9SIAE4NJPK5507,Medium
1199.99,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3060,0,1920x1080,32,HP,https://www.newegg.com/silver-hp-omen-16-gaming/p/2WC-0001-04EH0?Item=9SIAA0SJU65743,High
1099.99,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Lenovo,https://www.newegg.com/grey-lenovo-ideapad-3-gaming/p/2WC-000J-027J4?Item=9SIAA0SJPM0160,Medium
1430.22,Gaming,Windows 11,2.6,Intel Core i9,512,NVIDIA GeForce RTX 4050,0,1920x1080,16,ASUS,https://www.newegg.com/mecha-gray-asus-tuf-gaming-fx507vu-ds91-ca/p/N82E16834236358?Item=9SIAFVFJPZ6850,Medium
1659.0,Gaming,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1200,32,ASUS,https://www.newegg.com/p/2WC-000N-08P89?Item=9SIBB6JJ4H5635,Medium
1941.99,Versatile,Windows 11,2.2,Intel Core i9,1000,NVIDIA GeForce RTX 4070,0,3200x2000,16,ASUS,https://www.newegg.com/0-black-asus-vivobook-pro-16x-3d-oled-k6604ji-es96-content-creation-home-personal/p/N82E16834236443?Item=N82E16834236443,High
1079.99,Home / Personal,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,0,1920x1200,16,Lenovo,https://www.newegg.com/abyss-blue-lenovo-ideapad-slim-5i-82xf002sus-home-personal/p/N82E16834840212?Item=9SIAMG8JYG3063,Medium
1029.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,MSI,https://www.newegg.com/black-msi-gf-series-gf63-thin-11uc-1246-gaming/p/N82E16834156432?Item=9SIA3FAK197669,Medium
1399.99,Versatile,Windows 11,4.0,Ryzen 9,1000,NVIDIA GeForce RTX 4060,0,1920x1080,32,ASUS,https://www.newegg.com/quiet-blue-asus-m6500xv-eb96-content-creation-home-personal/p/N82E16834236470?Item=N82E16834236470,High
1399.99,Gaming,Windows 11,2.5,Intel Core i9,1000,NVIDIA GeForce RTX 3070,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156391?Item=9SIAEYJK145718,High
1007.09,Gaming,Windows 11,2.5,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,ASUS,https://www.newegg.com/mecha-gray-asus-tuf-gaming-f17-fx707zc-es53/p/N82E16834236440?Item=9SIA24GJYF6430,Medium
1799.0,Work / Business,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4050,0,2560x1600,32,MSI,https://www.newegg.com/urban-silver-msi-prestige-16studio-a13ve-040us-work-business/p/N82E16834156459?Item=N82E16834156459,Medium
1003.78,Home / Personal,Windows 11,2.0,Ryzen 7,512,AMD Radeon Graphics,1,1920x1200,16,Lenovo,https://www.newegg.com/abyss-blue-lenovo-ideapad-slim-5-82xg0019us-home-personal/p/N82E16834840210?Item=9SIAMG8JYG3071,Medium
1199.0,Versatile,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,1,2560x1600,16,MSI,https://www.newegg.com/lunar-gray-msi-creator-z16-a11uet-048-content-creation-work-business/p/N82E16834156494?Item=N82E16834156494,High
2399.0,Versatile,Windows 10,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,1,2560x1600,16,MSI,https://www.newegg.com/lunar-gray-msi-creator-z16-a11uet-048-content-creation-work-business/p/N82E16834156494?Item=N82E16834156494,High
1999.0,Work / Business,Windows 11,2.4,Intel Core i7,2000,NVIDIA GeForce RTX 4060,0,2560x1600,32,MSI,https://www.newegg.com/urban-silver-msi-prestige-16studio-a13vf-039us-work-business/p/N82E16834156458?Item=N82E16834156458,High
1799.99,Versatile,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4060,0,2560x1600,64,MSI,https://www.newegg.com/black-msi-creator-m16-b13vf-1011us-content-creation-work-business/p/N82E16834156502?Item=N82E16834156502,High
1005.99,Work / Business,Windows 11,2.5,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/classic-black-msi-modern-15-b11m-023us-work-business/p/N82E16834156462?Item=9SIAKACJSX4914,Medium
1049.99,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3050,0,1920x1080,8,MSI,https://www.newegg.com/p/N82E16834156360?Item=9SIAE4NJPN6481,Medium
1499.99,Versatile,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4050,0,2880x1800,16,Acer,https://www.newegg.com/steel-gray-acer-swift-x-14-sfx14-71g-76lc-content-creation-home-personal/p/N82E16834360295?Item=N82E16834360295,Medium
1244.99,Versatile,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4050,0,2880x1800,16,Acer,https://www.newegg.com/steel-gray-acer-swift-x-14-sfx14-71g-76lc-content-creation-home-personal/p/N82E16834360295?Item=N82E16834360295,Medium
1099.99,Everyday Value,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3050,1,1920x1080,16,ASUS,https://www.newegg.com/pine-gray-asus-zenbook-pro-15-um535qe-xh71t/p/1TS-001A-08JB2?Item=9SIADG3JMD0843&cm_sp=SP-_-1763562-_-0-_-2-_-9SIADG3JMD0843-_-laptop-_-laptop-_-10,Medium
1076.84,Work / Business,Windows 10,1.7,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,16,HP,https://www.newegg.com/hp-probook-440-g9-687n1ut-aba-work-business/p/N82E16834273740?Item=9SIA6ZPJA29887,Medium
1299.0,Gaming,Windows 11,3.3,Ryzen 9,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,ASUS,https://www.newegg.com/eclipse-gray-asus-tuf-gaming-a15-fa506qm-eb93/p/N82E16834236318?Item=9SIA7ABJK58343,High
1000.41,Home / Personal,Windows 11,2.5,Intel Core i5,512,Intel Iris Graphics,0,1920x1200,8,ASUS,https://www.newegg.com/midnight-black-asus-vivobook-s-16x-s5602za-db51-home-personal/p/N82E16834236317?Item=9SIA8H5JY63527,Medium
1046.75,Work / Business,Windows 11,2.9,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/classic-black-msi-modern-15-b11m-022us-work-business/p/N82E16834156461?Item=9SIA24GJMJ2565,Medium
1679.99,Gaming,Windows 10,3.0,Ryzen 9,1000,NVIDIA GeForce RTX 3060,0,1920x1080,16,ASUS,https://www.newegg.com/white-asus-rog-zephyrus-g14-gaming-entertainment/p/1TS-001A-040H7?Item=9SIA8TKJJU2660,High
1099.99,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-omen-16-gaming/p/2WC-0001-04EG5?Item=9SIAA0SJU65738,High
1099.99,Gaming,Windows 11,2.6,Intel Core i5,512,NVIDIA GeForce RTX 4050,0,1920x1080,16,ASUS,https://www.newegg.com/mecha-gray-asus-tuf-gaming-f15-fx507vu-es53/p/N82E16834236467?Item=N82E16834236467,Medium
1319.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/black-acer-nitro-5-gaming/p/2WC-000K-02509?Item=9SIAEYAJTE6710,Medium
688.79,Home / Personal,Windows 10,1.0,Intel Core i5,512,Intel UHD Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0E7G5?Item=9SIAKKBESE4645,Low
979.99,Home / Personal,Windows 10,2.9,Intel Core i7,512,Intel Iris Graphics,1,2560x1600,16,MSI,https://www.newegg.com/p/N82E16834155971?Item=9SIAEYJJK68047,Medium
1284.77,Versatile,Windows 11,2.1,Intel Core i7,512,NVIDIA GeForce MX550,1,2880x1800,16,ASUS,https://www.newegg.com/pine-gray-asus-zenbook-14x-oled-ux5400zb-db74t-home-personal/p/N82E16834236217?Item=9SIA8X5JX37174,Medium
1294.99,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-omen-16-gaming/p/2WC-0001-04EG9?Item=9SIAA0SJU65742,High
799.99,Gaming,Windows 10,3.2,Ryzen 7,256,NVIDIA GeForce GTX 1650,0,1920x1080,16,Acer,https://www.newegg.com/shale-black-acer-nitro-5-an515-45-r1jf-gaming/p/N82E16834360151?Item=9SIAA0SJT76991,Medium
1199.99,Home / Personal,Windows 11,2.4,Intel Core i7,1000,Intel Iris Graphics,0,3200x2000,16,Acer,https://www.newegg.com/steel-gray-acer-swift-go-16-sfg16-71-7902-home-personal/p/N82E16834360294?Item=N82E16834360294,Medium
975.0,Home / Personal,Windows 11,1.7,Intel Core i7,1000,NVIDIA GeForce MX550,1,1920x1080,16,Lenovo,https://www.newegg.com/grey-lenovo-ideapad-5-82sf0007us-mainstream/p/1TS-000E-17048?Item=9SIAKA9JTR0076,Medium
1899.0,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3070,0,2560x1600,64,Lenovo,https://www.newegg.com/dark-gray-lenovo-legion-5-pro-gaming/p/2WC-000J-02AY1?Item=9SIAMRPJUB2898,High
1719.0,Gaming,Windows 11,3.3,Ryzen 9,1000,NVIDIA GeForce RTX 3080,0,2560x1440,16,ASUS,https://www.newegg.com/eclipse-gray-asus-rog-zephyrus-ga503rs-ph94-gaming/p/N82E16834236320?Item=9SIB319JXU0764,High
1149.99,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/obsidian-black-acer-nitro-5-an517-42-r6bl/p/2WC-000K-01PR6?Item=9SIADG3JCC2199,Medium
699.99,Home / Personal,Windows 10,2.4,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,20,Lenovo,https://www.newegg.com/black-lenovo-v14-g2-mainstream/p/1TS-000E-14XD0?Item=9SIAA0SJS21198,Medium
1319.99,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,2880x1620,16,ASUS,https://www.newegg.com/black-asus-vivobook-pro-gaming/p/2WC-000N-0BXV5?Item=9SIAA0SJTY9019,High
607.74,Home / Personal,Windows 11,3.0,Intel Core i3,256,Intel UHD Graphics,0,1920x1080,8,ASUS,https://www.newegg.com/slate-gray-asus-vivobook-f515ea-rs34-home-personal/p/N82E16834236225?Item=9SIA8H5JY63342,Low
1066.79,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,16,Acer,https://www.newegg.com/black-acer-nitro-5-gaming/p/2WC-000K-01PP6?Item=9SIAKKBJPN6323,Medium
799.0,Work / Business,Windows 10,2.6,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/silver-dell-latitude-5420-work-business/p/1TS-000A-0N7M8?Item=9SIAE4NJ0A9889,Medium
741.99,Home / Personal,Windows 11,2.1,Ryzen 5,512,AMD Radeon Graphics,0,1600x900,8,Lenovo,https://www.newegg.com/abyss-blue-lenovo-ideapad-3-17alc6-82kv006rus-home-personal/p/1TS-000E-0VPE7?Item=9SIA8X5GT56520,Medium
1119.0,Home / Personal,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,1,1920x1080,64,HP,https://www.newegg.com/silver-hp-pavilion-tpn-w155-home-personal/p/1TS-000D-1BHS6?Item=9SIB0GJJVS4830,Medium
869.99,Home / Personal,Windows 11,1.7,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3520-mainstream/p/1TS-000A-0W9J0?Item=9SIAE4NJSE9044,Medium
999.87,Home / Personal,Windows 10,2.8,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,16,ASUS,https://www.newegg.com/indie-black-asus-vivobook-s15-s533ea-dh74-mainstream/p/N82E16834235595?Item=9SIBKMGJYG8100,Medium
1589.0,Gaming,Windows 10,2.3,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,ASUS,https://www.newegg.com/p/1TS-001A-07DK0?Item=9SIBB6JJ859567,Medium
899.99,Home / Personal,Windows 10,1.8,Ryzen 7,512,AMD Radeon Graphics,0,1920x1080,8,ASUS,https://www.newegg.com/pine-gray-asus-zenbook-um325ua-ds71-mainstream/p/N82E16834235800?Item=9SIA4P0GNM4082,Medium
1409.75,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156101?Item=9SIA0ZXJ2T2520,Medium
799.99,Work / Business,Windows 10,2.6,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/silver-dell-latitude-5420-work-business/p/1TS-000A-0N7M7?Item=9SIAE4NJ0A9885,Medium
686.99,Home / Personal,Windows 10,1.0,Intel Core i5,256,Intel UHD Graphics,1,1920x1080,12,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0K585?Item=9SIAKKBH880924,Low
799.0,Home / Personal,Windows 11,2.3,Ryzen 5,2000,AMD Radeon Graphics,1,1920x1080,16,Dell,https://www.newegg.com/silver-dell-inspiron-3525-mainstream/p/1TS-000A-0XJR0?Item=9SIAE4NJUW8879,Medium
667.79,Home / Personal,Windows 10,1.0,Intel Core i5,1000,Intel UHD Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3593-mainstream/p/1TS-000A-0D1C2?Item=9SIAKKBE0B5851,Low
599.0,Home / Personal,Windows 11,2.3,Ryzen 5,2000,AMD Radeon Graphics,1,1920x1080,32,Dell,https://www.newegg.com/silver-dell-inspiron-3525-mainstream/p/1TS-000A-0XJR1?Item=9SIAE4NJUW8880,Medium
775.0,Home / Personal,Windows 11,2.3,Ryzen 5,1000,AMD Radeon Graphics,1,1920x1080,32,Dell,https://www.newegg.com/silver-dell-inspiron-3525-mainstream/p/1TS-000A-0XJP7?Item=9SIAE4NJUW8876,Medium
599.0,Home / Personal,Windows 11,2.3,Ryzen 5,512,AMD Radeon Graphics,1,1920x1080,32,Dell,https://www.newegg.com/silver-dell-inspiron-3525-mainstream/p/1TS-000A-0XJP6?Item=9SIAE4NJUW8875,Medium
699.0,Home / Personal,Windows 11,2.3,Ryzen 5,1000,AMD Radeon Graphics,1,1920x1080,16,Dell,https://www.newegg.com/silver-dell-inspiron-3525-mainstream/p/1TS-000A-0XJP9?Item=9SIAE4NJUW8878,Medium
1149.0,Work / Business,Windows 11,2.1,Intel Core i7,2000,Intel Iris Graphics,1,1920x1080,32,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU29?Item=9SIAE4NJPK5506,Medium
1099.99,Work / Business,Windows 11,2.1,Intel Core i7,512,Intel Iris Graphics,1,1920x1080,64,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU24?Item=9SIAE4NJPK5502,Medium
1199.0,Work / Business,Windows 10,2.8,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,64,Dell,https://www.newegg.com/silver-dell-latitude-5420-work-business/p/1TS-000A-0W0B3?Item=9SIAE4NJRP5196,Medium
549.79,Work / Business,Windows 11,2.4,Intel Core i5,256,Intel UHD Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-work-business/p/1TS-000A-0MXA1?Item=9SIAKKBJNP8852,Low
899.0,Work / Business,Windows 10,3.0,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-latitude-7420-work-business/p/1TS-000A-0T7N5?Item=9SIAE4NJH32895,Medium
949.99,Home / Personal,Windows 11,1.7,Intel Core i7,2000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3520-mainstream/p/1TS-000A-0W9J1?Item=9SIAE4NJSE9045,Medium
2659.0,Everyday Value,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1200,64,Dell,https://www.newegg.com/platinum-silver-dell-xps-9520-everyday-value/p/1TS-000A-0UAX1?Item=9SIAJA2J8E5268,Medium
869.99,Work / Business,Windows 10,2.6,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/silver-dell-latitude-5420-work-business/p/1TS-000A-0T7X8?Item=9SIAE4NJH35212,Medium
2215.0,Everyday Value,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3050,0,1920x1200,16,Dell,https://www.newegg.com/silver-dell-xps-9520-everyday-value/p/1TS-000A-0TYW7?Item=9SIBG5RJT41143,Medium
869.99,Work / Business,Windows 11,1.7,Intel Core i7,256,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/silver-dell-latitude-5530-work-business/p/1TS-000A-0W755?Item=9SIAE4NJS44470,Medium
599.79,Work / Business,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/dell-inspiron-3511-work-business/p/36B-0006-002D0?Item=9SIAKKBJWR8281,Medium
1399.0,Work / Business,Windows 11,2.8,Intel Core i7,2000,Intel Iris Graphics,0,1920x1080,64,Dell,https://www.newegg.com/silver-dell-latitude-5420-work-business/p/1TS-000A-0W0C8?Item=9SIAE4NJRP5211,Medium
593.79,Home / Personal,Windows 11,3.0,Intel Core i3,1000,Intel UHD Graphics,0,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0MYH3?Item=9SIAKKBJRP5094,Low
819.99,Work / Business,Windows 11,1.6,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-7430-work-business/p/1TS-000A-0WB22?Item=9SIAA0SJSH9138,Medium
646.79,Home / Personal,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAC1?Item=9SIAKKBJS12856,Medium
989.99,Work / Business,Windows 11,1.6,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-7430-work-business/p/1TS-000A-0Y172?Item=9SIAA0SJV27256,Medium
919.99,Work / Business,Windows 11,1.6,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-7430-work-business/p/1TS-000A-0WB23?Item=9SIAA0SJSH9139,Medium
549.79,Home / Personal,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAB1?Item=9SIAKKBJS43613,Medium
639.99,Home / Personal,Windows 11,3.0,Intel Core i3,256,Intel UHD Graphics,0,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0MEW5?Item=9SIAKKBHT38754,Low
829.99,Work / Business,Windows 10,2.6,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/dark-gray-dell-latitude-7420-work-business/p/1TS-000A-0Y156?Item=9SIAA0SJV22927,Medium
676.79,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAC4?Item=9SIAKKBJS12859,Medium
599.19,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAB7?Item=9SIAKKBJS43604,Medium
829.99,Work / Business,Windows 11,2.6,Intel Core i5,512,Intel Iris Graphics,0,2220x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-9420-work-business/p/1TS-000A-0WB53?Item=9SIAA0SJSH9333,Medium
599.79,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAC7?Item=9SIAKKBJP27784,Medium
